ID,study,resource,donation,pie
R_29pkuer3Lp3Ka0P,Study 5,Money,3,6
R_29pkuer3Lp3Ka0P,Study 5,Chocolate,3,6
R_29pkuer3Lp3Ka0P,Study 5,Chocolate + likeability,3,6
R_29pkuer3Lp3Ka0P,Study 5,Chocolate + fungibility,3,6
R_2VO0OarVt2ZcSN9,Study 5,Money,3,6
R_2VO0OarVt2ZcSN9,Study 5,Chocolate,3,6
R_2VO0OarVt2ZcSN9,Study 5,Chocolate + likeability,2,6
R_2VO0OarVt2ZcSN9,Study 5,Chocolate + fungibility,3,6
R_prWx1hDSMEQBMUp,Study 5,Money,2,6
R_prWx1hDSMEQBMUp,Study 5,Chocolate,2,6
R_prWx1hDSMEQBMUp,Study 5,Chocolate + likeability,2,6
R_prWx1hDSMEQBMUp,Study 5,Chocolate + fungibility,2,6
R_3O1STVpCvxFmDx0,Study 5,Money,2,6
R_3O1STVpCvxFmDx0,Study 5,Chocolate,3,6
R_3O1STVpCvxFmDx0,Study 5,Chocolate + likeability,1,6
R_3O1STVpCvxFmDx0,Study 5,Chocolate + fungibility,3,6
R_3RwMR5Aq43hIXHq,Study 5,Money,2,6
R_3RwMR5Aq43hIXHq,Study 5,Chocolate,2,6
R_3RwMR5Aq43hIXHq,Study 5,Chocolate + likeability,2,6
R_3RwMR5Aq43hIXHq,Study 5,Chocolate + fungibility,2,6
R_1ow2rnmmYSKhQxE,Study 5,Money,3,6
R_1ow2rnmmYSKhQxE,Study 5,Chocolate,3,6
R_1ow2rnmmYSKhQxE,Study 5,Chocolate + likeability,3,6
R_1ow2rnmmYSKhQxE,Study 5,Chocolate + fungibility,3,6
R_1eDHsunehYYPOI4,Study 5,Money,3,6
R_1eDHsunehYYPOI4,Study 5,Chocolate,3,6
R_1eDHsunehYYPOI4,Study 5,Chocolate + likeability,3,6
R_1eDHsunehYYPOI4,Study 5,Chocolate + fungibility,3,6
R_2YnBqwavq5Gftoc,Study 5,Money,1,6
R_2YnBqwavq5Gftoc,Study 5,Chocolate,1,6
R_2YnBqwavq5Gftoc,Study 5,Chocolate + likeability,0,6
R_2YnBqwavq5Gftoc,Study 5,Chocolate + fungibility,1,6
R_3sbnRgdaj2K8SD3,Study 5,Money,0,6
R_3sbnRgdaj2K8SD3,Study 5,Chocolate,3,6
R_3sbnRgdaj2K8SD3,Study 5,Chocolate + likeability,3,6
R_3sbnRgdaj2K8SD3,Study 5,Chocolate + fungibility,0,6
R_22Y73F7Nc9BaTTg,Study 5,Money,3,6
R_22Y73F7Nc9BaTTg,Study 5,Chocolate,3,6
R_22Y73F7Nc9BaTTg,Study 5,Chocolate + likeability,3,6
R_22Y73F7Nc9BaTTg,Study 5,Chocolate + fungibility,3,6
R_2VJVaFNsPxB7KTm,Study 5,Money,3,6
R_2VJVaFNsPxB7KTm,Study 5,Chocolate,3,6
R_2VJVaFNsPxB7KTm,Study 5,Chocolate + likeability,2,6
R_2VJVaFNsPxB7KTm,Study 5,Chocolate + fungibility,3,6
R_9KqiWvgmM0L8WwF,Study 5,Money,0,6
R_9KqiWvgmM0L8WwF,Study 5,Chocolate,3,6
R_9KqiWvgmM0L8WwF,Study 5,Chocolate + likeability,3,6
R_9KqiWvgmM0L8WwF,Study 5,Chocolate + fungibility,0,6
R_sZRHUojHfR02LWF,Study 5,Money,3,6
R_sZRHUojHfR02LWF,Study 5,Chocolate,5,6
R_sZRHUojHfR02LWF,Study 5,Chocolate + likeability,2,6
R_sZRHUojHfR02LWF,Study 5,Chocolate + fungibility,2,6
R_1g2yAGhOjPLDZph,Study 5,Money,3,6
R_1g2yAGhOjPLDZph,Study 5,Chocolate,3,6
R_1g2yAGhOjPLDZph,Study 5,Chocolate + likeability,2,6
R_1g2yAGhOjPLDZph,Study 5,Chocolate + fungibility,3,6
R_29hurYNWETAROnW,Study 5,Money,3,6
R_29hurYNWETAROnW,Study 5,Chocolate,3,6
R_29hurYNWETAROnW,Study 5,Chocolate + likeability,3,6
R_29hurYNWETAROnW,Study 5,Chocolate + fungibility,3,6
R_1n7pTeK69C63O1H,Study 5,Money,3,6
R_1n7pTeK69C63O1H,Study 5,Chocolate,3,6
R_1n7pTeK69C63O1H,Study 5,Chocolate + likeability,3,6
R_1n7pTeK69C63O1H,Study 5,Chocolate + fungibility,3,6
R_d9UpYFqE934xqFj,Study 5,Money,3,6
R_d9UpYFqE934xqFj,Study 5,Chocolate,3,6
R_d9UpYFqE934xqFj,Study 5,Chocolate + likeability,3,6
R_d9UpYFqE934xqFj,Study 5,Chocolate + fungibility,3,6
R_1LzIXcu8AogHIE2,Study 5,Money,3,6
R_1LzIXcu8AogHIE2,Study 5,Chocolate,3,6
R_1LzIXcu8AogHIE2,Study 5,Chocolate + likeability,3,6
R_1LzIXcu8AogHIE2,Study 5,Chocolate + fungibility,3,6
R_3RdwlLooyOk24rp,Study 5,Money,0,6
R_3RdwlLooyOk24rp,Study 5,Chocolate,3,6
R_3RdwlLooyOk24rp,Study 5,Chocolate + likeability,2,6
R_3RdwlLooyOk24rp,Study 5,Chocolate + fungibility,2,6
R_2YPMWMjovUeaj0Q,Study 5,Money,3,6
R_2YPMWMjovUeaj0Q,Study 5,Chocolate,3,6
R_2YPMWMjovUeaj0Q,Study 5,Chocolate + likeability,2,6
R_2YPMWMjovUeaj0Q,Study 5,Chocolate + fungibility,3,6
R_3MnxafsEpuEFcFj,Study 5,Money,3,6
R_3MnxafsEpuEFcFj,Study 5,Chocolate,3,6
R_3MnxafsEpuEFcFj,Study 5,Chocolate + likeability,3,6
R_3MnxafsEpuEFcFj,Study 5,Chocolate + fungibility,3,6
R_UnABwpmSYi3OFah,Study 5,Money,3,6
R_UnABwpmSYi3OFah,Study 5,Chocolate,3,6
R_UnABwpmSYi3OFah,Study 5,Chocolate + likeability,3,6
R_UnABwpmSYi3OFah,Study 5,Chocolate + fungibility,3,6
R_9Y7lICpmi7YE5SV,Study 5,Money,0,6
R_9Y7lICpmi7YE5SV,Study 5,Chocolate,3,6
R_9Y7lICpmi7YE5SV,Study 5,Chocolate + likeability,3,6
R_9Y7lICpmi7YE5SV,Study 5,Chocolate + fungibility,3,6
R_3k26l0rHO0Uxfo2,Study 5,Money,3,6
R_3k26l0rHO0Uxfo2,Study 5,Chocolate,3,6
R_3k26l0rHO0Uxfo2,Study 5,Chocolate + likeability,3,6
R_3k26l0rHO0Uxfo2,Study 5,Chocolate + fungibility,3,6
R_3RgbRcAUlYnjbJC,Study 5,Money,3,6
R_3RgbRcAUlYnjbJC,Study 5,Chocolate,3,6
R_3RgbRcAUlYnjbJC,Study 5,Chocolate + likeability,2,6
R_3RgbRcAUlYnjbJC,Study 5,Chocolate + fungibility,3,6
R_3sbHfUPP9n5fSyJ,Study 5,Money,3,6
R_3sbHfUPP9n5fSyJ,Study 5,Chocolate,3,6
R_3sbHfUPP9n5fSyJ,Study 5,Chocolate + likeability,3,6
R_3sbHfUPP9n5fSyJ,Study 5,Chocolate + fungibility,3,6
R_1BOXULuFFYrhTfb,Study 5,Money,3,6
R_1BOXULuFFYrhTfb,Study 5,Chocolate,3,6
R_1BOXULuFFYrhTfb,Study 5,Chocolate + likeability,3,6
R_1BOXULuFFYrhTfb,Study 5,Chocolate + fungibility,3,6
R_SNK33ID2KQ8tJKh,Study 5,Money,3,6
R_SNK33ID2KQ8tJKh,Study 5,Chocolate,3,6
R_SNK33ID2KQ8tJKh,Study 5,Chocolate + likeability,3,6
R_SNK33ID2KQ8tJKh,Study 5,Chocolate + fungibility,3,6
R_31AFUYhzJIRQ9n9,Study 5,Money,3,6
R_31AFUYhzJIRQ9n9,Study 5,Chocolate,3,6
R_31AFUYhzJIRQ9n9,Study 5,Chocolate + likeability,3,6
R_31AFUYhzJIRQ9n9,Study 5,Chocolate + fungibility,3,6
R_2ffJJJtQ0LekaOs,Study 5,Money,3,6
R_2ffJJJtQ0LekaOs,Study 5,Chocolate,4,6
R_2ffJJJtQ0LekaOs,Study 5,Chocolate + likeability,4,6
R_2ffJJJtQ0LekaOs,Study 5,Chocolate + fungibility,4,6
R_3J3GAcg8Zd2Gg1s,Study 5,Money,3,6
R_3J3GAcg8Zd2Gg1s,Study 5,Chocolate,3,6
R_3J3GAcg8Zd2Gg1s,Study 5,Chocolate + likeability,3,6
R_3J3GAcg8Zd2Gg1s,Study 5,Chocolate + fungibility,3,6
R_ugr8roWzSLQo5Z7,Study 5,Money,1,6
R_ugr8roWzSLQo5Z7,Study 5,Chocolate,2,6
R_ugr8roWzSLQo5Z7,Study 5,Chocolate + likeability,2,6
R_ugr8roWzSLQo5Z7,Study 5,Chocolate + fungibility,2,6
R_3GeJEgk2lmVEHKn,Study 5,Money,0,6
R_3GeJEgk2lmVEHKn,Study 5,Chocolate,3,6
R_3GeJEgk2lmVEHKn,Study 5,Chocolate + likeability,3,6
R_3GeJEgk2lmVEHKn,Study 5,Chocolate + fungibility,0,6
R_1LpPieoO9red1YC,Study 5,Money,3,6
R_1LpPieoO9red1YC,Study 5,Chocolate,3,6
R_1LpPieoO9red1YC,Study 5,Chocolate + likeability,2,6
R_1LpPieoO9red1YC,Study 5,Chocolate + fungibility,3,6
R_3gLA8YXJTFzMlUk,Study 5,Money,2,6
R_3gLA8YXJTFzMlUk,Study 5,Chocolate,4,6
R_3gLA8YXJTFzMlUk,Study 5,Chocolate + likeability,3,6
R_3gLA8YXJTFzMlUk,Study 5,Chocolate + fungibility,2,6
R_3L6BQ9OwNa7sPhZ,Study 5,Money,0,6
R_3L6BQ9OwNa7sPhZ,Study 5,Chocolate,3,6
R_3L6BQ9OwNa7sPhZ,Study 5,Chocolate + likeability,2,6
R_3L6BQ9OwNa7sPhZ,Study 5,Chocolate + fungibility,0,6
R_31zyjkAeDitBezM,Study 5,Money,3,6
R_31zyjkAeDitBezM,Study 5,Chocolate,4,6
R_31zyjkAeDitBezM,Study 5,Chocolate + likeability,3,6
R_31zyjkAeDitBezM,Study 5,Chocolate + fungibility,3,6
R_31T9NWP8mLRGppx,Study 5,Money,3,6
R_31T9NWP8mLRGppx,Study 5,Chocolate,3,6
R_31T9NWP8mLRGppx,Study 5,Chocolate + likeability,3,6
R_31T9NWP8mLRGppx,Study 5,Chocolate + fungibility,3,6
R_1jkx0tLDTmokgRN,Study 5,Money,3,6
R_1jkx0tLDTmokgRN,Study 5,Chocolate,3,6
R_1jkx0tLDTmokgRN,Study 5,Chocolate + likeability,2,6
R_1jkx0tLDTmokgRN,Study 5,Chocolate + fungibility,3,6
R_2bT7gM4oQfVjGbI,Study 5,Money,3,6
R_2bT7gM4oQfVjGbI,Study 5,Chocolate,3,6
R_2bT7gM4oQfVjGbI,Study 5,Chocolate + likeability,3,6
R_2bT7gM4oQfVjGbI,Study 5,Chocolate + fungibility,3,6
R_2y8k9MwSVmIApj5,Study 5,Money,3,6
R_2y8k9MwSVmIApj5,Study 5,Chocolate,6,6
R_2y8k9MwSVmIApj5,Study 5,Chocolate + likeability,3,6
R_2y8k9MwSVmIApj5,Study 5,Chocolate + fungibility,3,6
R_3EsuUCqUIdmyaCe,Study 5,Money,3,6
R_3EsuUCqUIdmyaCe,Study 5,Chocolate,3,6
R_3EsuUCqUIdmyaCe,Study 5,Chocolate + likeability,2,6
R_3EsuUCqUIdmyaCe,Study 5,Chocolate + fungibility,3,6
R_2cpzeFz3yQ3hQ15,Study 5,Money,0,6
R_2cpzeFz3yQ3hQ15,Study 5,Chocolate,0,6
R_2cpzeFz3yQ3hQ15,Study 5,Chocolate + likeability,0,6
R_2cpzeFz3yQ3hQ15,Study 5,Chocolate + fungibility,0,6
R_5i4LQXvJRObQVxf,Study 5,Money,0,6
R_5i4LQXvJRObQVxf,Study 5,Chocolate,3,6
R_5i4LQXvJRObQVxf,Study 5,Chocolate + likeability,3,6
R_5i4LQXvJRObQVxf,Study 5,Chocolate + fungibility,0,6
R_291ikcZumBCB7QJ,Study 5,Money,3,6
R_291ikcZumBCB7QJ,Study 5,Chocolate,3,6
R_291ikcZumBCB7QJ,Study 5,Chocolate + likeability,3,6
R_291ikcZumBCB7QJ,Study 5,Chocolate + fungibility,3,6
R_1P1L4MWgHjbO46T,Study 5,Money,3,6
R_1P1L4MWgHjbO46T,Study 5,Chocolate,3,6
R_1P1L4MWgHjbO46T,Study 5,Chocolate + likeability,3,6
R_1P1L4MWgHjbO46T,Study 5,Chocolate + fungibility,3,6
R_6PPah1CUe6SKtqh,Study 5,Money,3,6
R_6PPah1CUe6SKtqh,Study 5,Chocolate,3,6
R_6PPah1CUe6SKtqh,Study 5,Chocolate + likeability,3,6
R_6PPah1CUe6SKtqh,Study 5,Chocolate + fungibility,3,6
R_UtP78kmNuYBcFCV,Study 5,Money,3,6
R_UtP78kmNuYBcFCV,Study 5,Chocolate,3,6
R_UtP78kmNuYBcFCV,Study 5,Chocolate + likeability,3,6
R_UtP78kmNuYBcFCV,Study 5,Chocolate + fungibility,3,6
R_1dugfzY32yrLehD,Study 5,Money,3,6
R_1dugfzY32yrLehD,Study 5,Chocolate,3,6
R_1dugfzY32yrLehD,Study 5,Chocolate + likeability,3,6
R_1dugfzY32yrLehD,Study 5,Chocolate + fungibility,3,6
R_3PccUmZd6slsRWp,Study 5,Money,3,6
R_3PccUmZd6slsRWp,Study 5,Chocolate,3,6
R_3PccUmZd6slsRWp,Study 5,Chocolate + likeability,3,6
R_3PccUmZd6slsRWp,Study 5,Chocolate + fungibility,3,6
R_2sYzsgCUfL1EqZj,Study 5,Money,3,6
R_2sYzsgCUfL1EqZj,Study 5,Chocolate,3,6
R_2sYzsgCUfL1EqZj,Study 5,Chocolate + likeability,2,6
R_2sYzsgCUfL1EqZj,Study 5,Chocolate + fungibility,2,6
R_1H6Jathbs7jzNs8,Study 5,Money,3,6
R_1H6Jathbs7jzNs8,Study 5,Chocolate,3,6
R_1H6Jathbs7jzNs8,Study 5,Chocolate + likeability,3,6
R_1H6Jathbs7jzNs8,Study 5,Chocolate + fungibility,3,6
R_3CIZccWZMth4bAk,Study 5,Money,0,6
R_3CIZccWZMth4bAk,Study 5,Chocolate,3,6
R_3CIZccWZMth4bAk,Study 5,Chocolate + likeability,3,6
R_3CIZccWZMth4bAk,Study 5,Chocolate + fungibility,0,6
R_DpLQ2gjAtgaZ4Pv,Study 5,Money,3,6
R_DpLQ2gjAtgaZ4Pv,Study 5,Chocolate,3,6
R_DpLQ2gjAtgaZ4Pv,Study 5,Chocolate + likeability,3,6
R_DpLQ2gjAtgaZ4Pv,Study 5,Chocolate + fungibility,3,6
R_6g5aDmHu7NNVuFP,Study 5,Money,0,6
R_6g5aDmHu7NNVuFP,Study 5,Chocolate,3,6
R_6g5aDmHu7NNVuFP,Study 5,Chocolate + likeability,0,6
R_6g5aDmHu7NNVuFP,Study 5,Chocolate + fungibility,0,6
R_3O6bcLFuJv3NIvy,Study 5,Money,0,6
R_3O6bcLFuJv3NIvy,Study 5,Chocolate,6,6
R_3O6bcLFuJv3NIvy,Study 5,Chocolate + likeability,3,6
R_3O6bcLFuJv3NIvy,Study 5,Chocolate + fungibility,0,6
R_2CTTxJY4J93m7PB,Study 5,Money,0,6
R_2CTTxJY4J93m7PB,Study 5,Chocolate,6,6
R_2CTTxJY4J93m7PB,Study 5,Chocolate + likeability,6,6
R_2CTTxJY4J93m7PB,Study 5,Chocolate + fungibility,0,6
R_3oHBj0ZzlO3x4F1,Study 5,Money,3,6
R_3oHBj0ZzlO3x4F1,Study 5,Chocolate,3,6
R_3oHBj0ZzlO3x4F1,Study 5,Chocolate + likeability,3,6
R_3oHBj0ZzlO3x4F1,Study 5,Chocolate + fungibility,3,6
R_2CDniyqMxEKt89g,Study 5,Money,3,6
R_2CDniyqMxEKt89g,Study 5,Chocolate,3,6
R_2CDniyqMxEKt89g,Study 5,Chocolate + likeability,2,6
R_2CDniyqMxEKt89g,Study 5,Chocolate + fungibility,3,6
R_yNEo0ANamZG0GT7,Study 5,Money,3,6
R_yNEo0ANamZG0GT7,Study 5,Chocolate,3,6
R_yNEo0ANamZG0GT7,Study 5,Chocolate + likeability,3,6
R_yNEo0ANamZG0GT7,Study 5,Chocolate + fungibility,3,6
R_vHnOACbpzJzt7Db,Study 5,Money,1,6
R_vHnOACbpzJzt7Db,Study 5,Chocolate,5,6
R_vHnOACbpzJzt7Db,Study 5,Chocolate + likeability,5,6
R_vHnOACbpzJzt7Db,Study 5,Chocolate + fungibility,1,6
R_1GE3XgIDn9QRzUB,Study 5,Money,3,6
R_1GE3XgIDn9QRzUB,Study 5,Chocolate,3,6
R_1GE3XgIDn9QRzUB,Study 5,Chocolate + likeability,2,6
R_1GE3XgIDn9QRzUB,Study 5,Chocolate + fungibility,3,6
R_3EXyeGu0Kj3SgTG,Study 5,Money,2,6
R_3EXyeGu0Kj3SgTG,Study 5,Chocolate,2,6
R_3EXyeGu0Kj3SgTG,Study 5,Chocolate + likeability,2,6
R_3EXyeGu0Kj3SgTG,Study 5,Chocolate + fungibility,1,6
R_2AZskkF4J3lYSm1,Study 5,Money,3,6
R_2AZskkF4J3lYSm1,Study 5,Chocolate,3,6
R_2AZskkF4J3lYSm1,Study 5,Chocolate + likeability,3,6
R_2AZskkF4J3lYSm1,Study 5,Chocolate + fungibility,3,6
R_22PMjmnC4RLY1Ef,Study 5,Money,3,6
R_22PMjmnC4RLY1Ef,Study 5,Chocolate,6,6
R_22PMjmnC4RLY1Ef,Study 5,Chocolate + likeability,3,6
R_22PMjmnC4RLY1Ef,Study 5,Chocolate + fungibility,3,6
R_2q8KukQO1wiusg0,Study 5,Money,0,6
R_2q8KukQO1wiusg0,Study 5,Chocolate,0,6
R_2q8KukQO1wiusg0,Study 5,Chocolate + likeability,0,6
R_2q8KukQO1wiusg0,Study 5,Chocolate + fungibility,0,6
R_2wTPdUp5SkzxQUa,Study 5,Money,0,6
R_2wTPdUp5SkzxQUa,Study 5,Chocolate,3,6
R_2wTPdUp5SkzxQUa,Study 5,Chocolate + likeability,3,6
R_2wTPdUp5SkzxQUa,Study 5,Chocolate + fungibility,0,6
R_10pCdAKkL2fGfIm,Study 5,Money,1,6
R_10pCdAKkL2fGfIm,Study 5,Chocolate,3,6
R_10pCdAKkL2fGfIm,Study 5,Chocolate + likeability,4,6
R_10pCdAKkL2fGfIm,Study 5,Chocolate + fungibility,3,6
R_T6CfUjVdgY1G1vX,Study 5,Money,2,6
R_T6CfUjVdgY1G1vX,Study 5,Chocolate,3,6
R_T6CfUjVdgY1G1vX,Study 5,Chocolate + likeability,2,6
R_T6CfUjVdgY1G1vX,Study 5,Chocolate + fungibility,3,6
R_xFwiRWBqgpvHX0t,Study 5,Money,3,6
R_xFwiRWBqgpvHX0t,Study 5,Chocolate,3,6
R_xFwiRWBqgpvHX0t,Study 5,Chocolate + likeability,3,6
R_xFwiRWBqgpvHX0t,Study 5,Chocolate + fungibility,3,6
R_1dzfxXBWiEAQte1,Study 5,Money,0,6
R_1dzfxXBWiEAQte1,Study 5,Chocolate,3,6
R_1dzfxXBWiEAQte1,Study 5,Chocolate + likeability,3,6
R_1dzfxXBWiEAQte1,Study 5,Chocolate + fungibility,0,6
R_2xV04XIkE56C7E0,Study 5,Money,3,6
R_2xV04XIkE56C7E0,Study 5,Chocolate,3,6
R_2xV04XIkE56C7E0,Study 5,Chocolate + likeability,3,6
R_2xV04XIkE56C7E0,Study 5,Chocolate + fungibility,3,6
R_1j8kCC5hm7rGKK0,Study 5,Money,2,6
R_1j8kCC5hm7rGKK0,Study 5,Chocolate,2,6
R_1j8kCC5hm7rGKK0,Study 5,Chocolate + likeability,2,6
R_1j8kCC5hm7rGKK0,Study 5,Chocolate + fungibility,2,6
R_2gdIKyUjW7LBH7X,Study 5,Money,3,6
R_2gdIKyUjW7LBH7X,Study 5,Chocolate,3,6
R_2gdIKyUjW7LBH7X,Study 5,Chocolate + likeability,3,6
R_2gdIKyUjW7LBH7X,Study 5,Chocolate + fungibility,3,6
R_rlGH7ycE9LY9B8B,Study 5,Money,3,6
R_rlGH7ycE9LY9B8B,Study 5,Chocolate,3,6
R_rlGH7ycE9LY9B8B,Study 5,Chocolate + likeability,3,6
R_rlGH7ycE9LY9B8B,Study 5,Chocolate + fungibility,3,6
R_2OZx5tmgrY6QPtn,Study 5,Money,3,6
R_2OZx5tmgrY6QPtn,Study 5,Chocolate,3,6
R_2OZx5tmgrY6QPtn,Study 5,Chocolate + likeability,3,6
R_2OZx5tmgrY6QPtn,Study 5,Chocolate + fungibility,3,6
R_1OAEuNUmZb12Gpp,Study 5,Money,3,6
R_1OAEuNUmZb12Gpp,Study 5,Chocolate,3,6
R_1OAEuNUmZb12Gpp,Study 5,Chocolate + likeability,3,6
R_1OAEuNUmZb12Gpp,Study 5,Chocolate + fungibility,3,6
R_3lKV7cKFhQ4lpZN,Study 5,Money,1,6
R_3lKV7cKFhQ4lpZN,Study 5,Chocolate,1,6
R_3lKV7cKFhQ4lpZN,Study 5,Chocolate + likeability,1,6
R_3lKV7cKFhQ4lpZN,Study 5,Chocolate + fungibility,1,6
R_3e45qxBHgFRHZjI,Study 5,Money,3,6
R_3e45qxBHgFRHZjI,Study 5,Chocolate,3,6
R_3e45qxBHgFRHZjI,Study 5,Chocolate + likeability,3,6
R_3e45qxBHgFRHZjI,Study 5,Chocolate + fungibility,3,6
R_1M5rLuPD3w7Zn0E,Study 5,Money,0,6
R_1M5rLuPD3w7Zn0E,Study 5,Chocolate,3,6
R_1M5rLuPD3w7Zn0E,Study 5,Chocolate + likeability,3,6
R_1M5rLuPD3w7Zn0E,Study 5,Chocolate + fungibility,0,6
R_1kZez5kxKDbBtzO,Study 5,Money,0,6
R_1kZez5kxKDbBtzO,Study 5,Chocolate,3,6
R_1kZez5kxKDbBtzO,Study 5,Chocolate + likeability,3,6
R_1kZez5kxKDbBtzO,Study 5,Chocolate + fungibility,3,6
R_2Ebfk2uQMPf5JTo,Study 5,Money,2,6
R_2Ebfk2uQMPf5JTo,Study 5,Chocolate,2,6
R_2Ebfk2uQMPf5JTo,Study 5,Chocolate + likeability,1,6
R_2Ebfk2uQMPf5JTo,Study 5,Chocolate + fungibility,2,6
R_1DCiGLhuVte4ER2,Study 5,Money,3,6
R_1DCiGLhuVte4ER2,Study 5,Chocolate,3,6
R_1DCiGLhuVte4ER2,Study 5,Chocolate + likeability,3,6
R_1DCiGLhuVte4ER2,Study 5,Chocolate + fungibility,3,6
R_12FPrlnmWFovFwF,Study 5,Money,1,6
R_12FPrlnmWFovFwF,Study 5,Chocolate,2,6
R_12FPrlnmWFovFwF,Study 5,Chocolate + likeability,1,6
R_12FPrlnmWFovFwF,Study 5,Chocolate + fungibility,2,6
R_25WyAXFo0eEnzKw,Study 5,Money,1,6
R_25WyAXFo0eEnzKw,Study 5,Chocolate,3,6
R_25WyAXFo0eEnzKw,Study 5,Chocolate + likeability,1,6
R_25WyAXFo0eEnzKw,Study 5,Chocolate + fungibility,1,6
R_11cQlFNyuzzLIFE,Study 5,Money,1,6
R_11cQlFNyuzzLIFE,Study 5,Chocolate,2,6
R_11cQlFNyuzzLIFE,Study 5,Chocolate + likeability,2,6
R_11cQlFNyuzzLIFE,Study 5,Chocolate + fungibility,1,6
R_0711Tdjv2O6kWFH,Study 5,Money,3,6
R_0711Tdjv2O6kWFH,Study 5,Chocolate,3,6
R_0711Tdjv2O6kWFH,Study 5,Chocolate + likeability,3,6
R_0711Tdjv2O6kWFH,Study 5,Chocolate + fungibility,3,6
R_d758TXTW0TywZ9v,Study 5,Money,3,6
R_d758TXTW0TywZ9v,Study 5,Chocolate,3,6
R_d758TXTW0TywZ9v,Study 5,Chocolate + likeability,3,6
R_d758TXTW0TywZ9v,Study 5,Chocolate + fungibility,3,6
R_yI246cmsWtKdbsR,Study 5,Money,0,6
R_yI246cmsWtKdbsR,Study 5,Chocolate,3,6
R_yI246cmsWtKdbsR,Study 5,Chocolate + likeability,2,6
R_yI246cmsWtKdbsR,Study 5,Chocolate + fungibility,0,6
R_3hstxfgCIeVAPZH,Study 5,Money,0,6
R_3hstxfgCIeVAPZH,Study 5,Chocolate,0,6
R_3hstxfgCIeVAPZH,Study 5,Chocolate + likeability,0,6
R_3hstxfgCIeVAPZH,Study 5,Chocolate + fungibility,0,6
R_115CEWbtFWQIZtY,Study 5,Money,3,6
R_115CEWbtFWQIZtY,Study 5,Chocolate,2,6
R_115CEWbtFWQIZtY,Study 5,Chocolate + likeability,2,6
R_115CEWbtFWQIZtY,Study 5,Chocolate + fungibility,2,6
R_2Sk8roH6svck9Dr,Study 5,Money,0,6
R_2Sk8roH6svck9Dr,Study 5,Chocolate,3,6
R_2Sk8roH6svck9Dr,Study 5,Chocolate + likeability,3,6
R_2Sk8roH6svck9Dr,Study 5,Chocolate + fungibility,0,6
R_1IQruydK79CTj76,Study 5,Money,0,6
R_1IQruydK79CTj76,Study 5,Chocolate,3,6
R_1IQruydK79CTj76,Study 5,Chocolate + likeability,1,6
R_1IQruydK79CTj76,Study 5,Chocolate + fungibility,0,6
R_9B4FzE5fRnVLmdb,Study 5,Money,1,6
R_9B4FzE5fRnVLmdb,Study 5,Chocolate,1,6
R_9B4FzE5fRnVLmdb,Study 5,Chocolate + likeability,1,6
R_9B4FzE5fRnVLmdb,Study 5,Chocolate + fungibility,1,6
R_3e2MyiRnKKQbhMU,Study 5,Money,0,6
R_3e2MyiRnKKQbhMU,Study 5,Chocolate,0,6
R_3e2MyiRnKKQbhMU,Study 5,Chocolate + likeability,0,6
R_3e2MyiRnKKQbhMU,Study 5,Chocolate + fungibility,0,6
R_9B3v8W6RFqWyNnr,Study 5,Money,0,6
R_9B3v8W6RFqWyNnr,Study 5,Chocolate,6,6
R_9B3v8W6RFqWyNnr,Study 5,Chocolate + likeability,3,6
R_9B3v8W6RFqWyNnr,Study 5,Chocolate + fungibility,0,6
R_1dNwxi8nlkD4X7K,Study 5,Money,3,6
R_1dNwxi8nlkD4X7K,Study 5,Chocolate,3,6
R_1dNwxi8nlkD4X7K,Study 5,Chocolate + likeability,2,6
R_1dNwxi8nlkD4X7K,Study 5,Chocolate + fungibility,3,6
R_4OcXSGwf2bnNFGF,Study 5,Money,3,6
R_4OcXSGwf2bnNFGF,Study 5,Chocolate,3,6
R_4OcXSGwf2bnNFGF,Study 5,Chocolate + likeability,2,6
R_4OcXSGwf2bnNFGF,Study 5,Chocolate + fungibility,3,6
R_24AvKeBr5eIsfU3,Study 5,Money,3,6
R_24AvKeBr5eIsfU3,Study 5,Chocolate,3,6
R_24AvKeBr5eIsfU3,Study 5,Chocolate + likeability,2,6
R_24AvKeBr5eIsfU3,Study 5,Chocolate + fungibility,3,6
R_28ONCrIpy6CE1nR,Study 5,Money,0,6
R_28ONCrIpy6CE1nR,Study 5,Chocolate,2,6
R_28ONCrIpy6CE1nR,Study 5,Chocolate + likeability,1,6
R_28ONCrIpy6CE1nR,Study 5,Chocolate + fungibility,1,6
R_Ui1C2gMhnbK15Ml,Study 5,Money,3,6
R_Ui1C2gMhnbK15Ml,Study 5,Chocolate,4,6
R_Ui1C2gMhnbK15Ml,Study 5,Chocolate + likeability,2,6
R_Ui1C2gMhnbK15Ml,Study 5,Chocolate + fungibility,3,6
R_cMkPgCgWz5K06id,Study 5,Money,0,6
R_cMkPgCgWz5K06id,Study 5,Chocolate,0,6
R_cMkPgCgWz5K06id,Study 5,Chocolate + likeability,0,6
R_cMkPgCgWz5K06id,Study 5,Chocolate + fungibility,0,6
R_2vlbdJNXh0I5Lg5,Study 5,Money,2,6
R_2vlbdJNXh0I5Lg5,Study 5,Chocolate,2,6
R_2vlbdJNXh0I5Lg5,Study 5,Chocolate + likeability,1,6
R_2vlbdJNXh0I5Lg5,Study 5,Chocolate + fungibility,1,6
R_uyrvv7V8Kwe0fwB,Study 5,Money,0,6
